90134,2023/03/03 06:51:32,,MDP,,,MEP Index005,,,ETH-OAM RDI,Normal,CLEARED,ALARM,,
90133,2023/03/03 06:51:32,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Normal,CLEARED,ALARM,,
90132,2023/03/03 06:51:31,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote NR,INFORMATION,STATUS,,
90131,2023/03/03 06:51:31,,MDP,,,Ring ID02,,,ETH-Ring Status,Pending,INFORMATION,STATUS,,
90130,2023/03/03 06:51:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,QPSK,INFORMATION,STATUS,,
90129,2023/03/03 06:51:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Alarm,WARNING,ALARM,,
90128,2023/03/03 06:51:30,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote SF,INFORMATION,STATUS,,
90127,2023/03/03 06:51:30,,MDP,,,Ring ID02,,,ETH-Ring Status,Protection,INFORMATION,STATUS,,
90126,2023/03/03 06:51:30,,MDP,,,MEP Index005,,,ETH-OAM RDI,Alarm,MAJOR,ALARM,,
90125,2023/03/03 06:51:29,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,QPSK,INFORMATION,STATUS,,
90124,2023/03/03 06:51:28,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
90123,2023/03/03 06:50:37,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90122,2023/03/03 06:50:32,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90121,2023/03/03 06:50:27,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90120,2023/03/03 06:50:22,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90119,2023/03/03 06:50:22,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90118,2023/03/03 06:50:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90117,2023/03/03 06:50:08,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90116,2023/03/03 06:50:07,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90115,2023/03/03 06:50:00,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90114,2023/03/03 06:49:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90113,2023/03/03 06:49:25,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Forwarding,INFORMATION,STATUS,,
90112,2023/03/03 06:49:25,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote NR,INFORMATION,STATUS,,
90111,2023/03/03 06:49:25,,MDP,,,Ring ID02,,,ETH-Ring Status,Idle,INFORMATION,STATUS,,
90110,2023/03/03 06:48:58,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90109,2023/03/03 06:48:52,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90108,2023/03/03 06:48:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90107,2023/03/03 06:48:43,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90106,2023/03/03 06:48:38,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90105,2023/03/03 06:48:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
90104,2023/03/03 06:48:27,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Normal,CLEARED,ALARM,,
90103,2023/03/03 06:48:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90102,2023/03/03 06:48:26,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Normal,INFORMATION,STATUS,,
90101,2023/03/03 06:48:26,,MDP,,,MEP Index005,,,ETH-OAM LOC,Normal,CLEARED,ALARM,,
90100,2023/03/03 06:48:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Alarm,MINOR,ALARM,,
90099,2023/03/03 06:48:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Frame ID,Normal,CLEARED,ALARM,,
90098,2023/03/03 06:48:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,LOF,Normal,CLEARED,ALARM,,
90097,2023/03/03 06:48:25,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Blocking,INFORMATION,STATUS,,
90096,2023/03/03 06:48:25,,MDP,,,Ring ID02,,,ETH-Ring Cause,Local NR,INFORMATION,STATUS,,
90095,2023/03/03 06:48:25,,MDP,,,Ring ID02,,,ETH-Ring Status,Pending,INFORMATION,STATUS,,
90094,2023/03/03 06:48:25,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
90093,2023/03/03 06:48:25,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Occur,INFORMATION,STATUS,,
90092,2023/03/03 06:48:25,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90091,2023/03/03 06:48:25,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Frame ID,Alarm,MAJOR,ALARM,,
90090,2023/03/03 06:48:25,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,LOF,Alarm,MAJOR,ALARM,,
90089,2023/03/03 06:48:24,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Signal Fail,INFORMATION,STATUS,,
90088,2023/03/03 06:48:24,,MDP,,,Ring ID02,,,ETH-Ring Cause,Local SF,INFORMATION,STATUS,,
90087,2023/03/03 06:48:24,,MDP,,,Ring ID02,,,ETH-Ring Status,Protection,INFORMATION,STATUS,,
90086,2023/03/03 06:48:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
90085,2023/03/03 06:48:24,,MDP,,,MEP Index005,,,ETH-OAM LOC,Alarm,MAJOR,ALARM,,
90084,2023/03/03 06:48:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Normal,CLEARED,ALARM,,
90083,2023/03/03 06:48:23,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Alarm,MINOR,ALARM,,
90082,2023/03/03 06:48:19,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90081,2023/03/03 06:48:18,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90080,2023/03/03 06:48:18,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90079,2023/03/03 06:48:16,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90078,2023/03/03 06:48:13,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90077,2023/03/03 06:48:13,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90076,2023/03/03 06:48:12,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90075,2023/03/03 06:47:59,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90074,2023/03/03 06:47:52,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90073,2023/03/03 06:47:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90072,2023/03/03 06:47:42,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90071,2023/03/03 06:47:36,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,64QAM,INFORMATION,STATUS,,
90070,2023/03/03 06:47:32,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
90069,2023/03/03 06:47:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
90068,2023/03/03 06:47:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Normal,CLEARED,ALARM,,
90067,2023/03/03 06:47:25,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90066,2023/03/03 06:47:25,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Low BER,Alarm,MINOR,ALARM,,
90065,2023/03/03 06:47:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90064,2023/03/03 06:41:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90063,2023/03/03 06:41:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90062,2023/03/03 06:41:22,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90061,2023/03/03 06:41:18,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90060,2023/03/03 06:41:18,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90059,2023/03/03 06:41:12,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90058,2023/03/03 06:41:12,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90057,2023/03/03 06:41:12,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90056,2023/03/03 06:41:11,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90055,2023/03/03 06:41:08,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90054,2023/03/03 06:41:08,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90053,2023/03/03 06:41:06,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90052,2023/03/03 06:41:05,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90051,2023/03/03 06:41:02,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90050,2023/03/03 06:41:02,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
90049,2023/03/03 06:40:59,,MDP,,,Ring ID02,,,ETH-Ring Status,Idle,INFORMATION,STATUS,,
90048,2023/03/03 06:40:59,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
90047,2023/03/03 06:40:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90046,2023/03/03 06:40:27,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90045,2023/03/03 06:40:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90044,2023/03/03 06:40:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
90043,2023/03/03 06:40:19,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90042,2023/03/03 06:40:16,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
90041,2023/03/03 06:40:14,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
90040,2023/03/03 06:40:11,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
90039,2023/03/03 06:40:10,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
90038,2023/03/03 06:40:04,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
90037,2023/03/03 06:40:04,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,QPSK,INFORMATION,STATUS,,
90036,2023/03/03 06:40:04,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
90035,2023/03/03 06:40:01,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90034,2023/03/03 06:40:00,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90033,2023/03/03 06:40:00,,MDP,,,MEP Index005,,,ETH-OAM RDI,Normal,CLEARED,ALARM,,
90032,2023/03/03 06:40:00,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Normal,CLEARED,ALARM,,
90031,2023/03/03 06:39:59,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote NR,INFORMATION,STATUS,,
90030,2023/03/03 06:39:59,,MDP,,,Ring ID02,,,ETH-Ring Status,Pending,INFORMATION,STATUS,,
90029,2023/03/03 06:39:59,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90028,2023/03/03 06:39:59,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Alarm,WARNING,ALARM,,
90027,2023/03/03 06:39:58,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Normal,CLEARED,ALARM,,
90026,2023/03/03 06:39:58,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RDI,Alarm,WARNING,ALARM,,
90025,2023/03/03 06:39:56,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote SF,INFORMATION,STATUS,,
90024,2023/03/03 06:39:56,,MDP,,,Ring ID02,,,ETH-Ring Status,Protection,INFORMATION,STATUS,,
90023,2023/03/03 06:39:56,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,QPSK,INFORMATION,STATUS,,
90022,2023/03/03 06:39:56,,MDP,,,MEP Index005,,,ETH-OAM RDI,Alarm,MAJOR,ALARM,,
90021,2023/03/03 06:39:55,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90020,2023/03/03 06:39:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
90019,2023/03/03 06:39:53,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90018,2023/03/03 06:39:48,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
90017,2023/03/03 06:33:33,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Forwarding,INFORMATION,STATUS,,
90016,2023/03/03 06:33:33,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote NR,INFORMATION,STATUS,,
90015,2023/03/03 06:33:33,,MDP,,,Ring ID02,,,ETH-Ring Status,Idle,INFORMATION,STATUS,,
90014,2023/03/03 06:33:04,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
90013,2023/03/03 06:32:59,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
90012,2023/03/03 06:32:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
90011,2023/03/03 06:32:49,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
90010,2023/03/03 06:32:44,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
90009,2023/03/03 06:32:39,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
90008,2023/03/03 06:32:35,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
90007,2023/03/03 06:32:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
90006,2023/03/03 06:32:34,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Normal,INFORMATION,STATUS,,
90005,2023/03/03 06:32:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,L2SYNC Loss,Normal,CLEARED,ALARM,,
90004,2023/03/03 06:32:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,High BER,Normal,CLEARED,ALARM,,
90003,2023/03/03 06:32:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
90002,2023/03/03 06:32:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
90001,2023/03/03 06:32:34,,MDP,,,MEP Index005,,,ETH-OAM LOC,Normal,CLEARED,ALARM,,
90000,2023/03/03 06:32:33,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Blocking,INFORMATION,STATUS,,
89999,2023/03/03 06:32:33,,MDP,,,Ring ID02,,,ETH-Ring Cause,Local NR,INFORMATION,STATUS,,
89998,2023/03/03 06:32:33,,MDP,,,Ring ID02,,,ETH-Ring Status,Pending,INFORMATION,STATUS,,
89997,2023/03/03 06:32:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
89996,2023/03/03 06:32:33,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Occur,INFORMATION,STATUS,,
89995,2023/03/03 06:32:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,L2SYNC Loss,Alarm,MAJOR,ALARM,,
89994,2023/03/03 06:32:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,High BER,Alarm,MAJOR,ALARM,,
89993,2023/03/03 06:32:32,,MDP,,,Ring ID02,,,ETH-Ring Port0 Status,Signal Fail,INFORMATION,STATUS,,
89992,2023/03/03 06:32:32,,MDP,,,Ring ID02,,,ETH-Ring Cause,Local SF,INFORMATION,STATUS,,
89991,2023/03/03 06:32:32,,MDP,,,Ring ID02,,,ETH-Ring Status,Protection,INFORMATION,STATUS,,
89990,2023/03/03 06:32:32,,MDP,,,MEP Index005,,,ETH-OAM LOC,Alarm,MAJOR,ALARM,,
89989,2023/03/03 06:32:30,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
89988,2023/03/03 06:32:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
89987,2023/03/03 06:32:27,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
89986,2023/03/03 06:31:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
89985,2023/03/03 06:31:26,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
89984,2023/03/03 06:31:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
89983,2023/03/03 06:31:16,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
89982,2023/03/03 06:31:15,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
89981,2023/03/03 06:31:10,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
89980,2023/03/03 06:29:29,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
89979,2023/03/03 06:29:27,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
89978,2023/03/03 06:28:13,,MDP,,,Ring ID02,,,ETH-Ring Status,Idle,INFORMATION,STATUS,,
89977,2023/03/03 06:28:07,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
89976,2023/03/03 06:28:03,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
89975,2023/03/03 06:28:01,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
89974,2023/03/03 06:28:00,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
89973,2023/03/03 06:27:56,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
89972,2023/03/03 06:27:51,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
89971,2023/03/03 06:27:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
89970,2023/03/03 06:27:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
89969,2023/03/03 06:27:48,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
89968,2023/03/03 06:27:46,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
89967,2023/03/03 06:27:46,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
89966,2023/03/03 06:27:46,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
89965,2023/03/03 06:27:46,,MDP,Main Card,,REF2,,,CLK Drift,Normal,CLEARED,ALARM,,
89964,2023/03/03 06:27:45,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Normal,INFORMATION,STATUS,,
89963,2023/03/03 06:27:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
89962,2023/03/03 06:27:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
89961,2023/03/03 06:27:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
89960,2023/03/03 06:27:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Frame ID,Normal,CLEARED,ALARM,,
89959,2023/03/03 06:27:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,LOF,Normal,CLEARED,ALARM,,
89958,2023/03/03 06:27:45,,MDP,Main Card,,REF2,,,CLK Drift,Alarm,MINOR,ALARM,,
89957,2023/03/03 06:27:45,,MDP,Main Card,,REF2,,,SSM FAIL,Normal,CLEARED,ALARM,,
89956,2023/03/03 06:27:44,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Occur,INFORMATION,STATUS,,
89955,2023/03/03 06:27:44,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
89954,2023/03/03 06:27:44,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Frame ID,Alarm,MAJOR,ALARM,,
89953,2023/03/03 06:27:44,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,LOF,Alarm,MAJOR,ALARM,,
89952,2023/03/03 06:27:44,,MDP,Main Card,,REF2,,,SSM FAIL,Alarm,MINOR,ALARM,,
89951,2023/03/03 06:27:41,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
89950,2023/03/03 06:27:40,,MDP,Main Card,,REF2,,,Quality Level,QL-DUS,INFORMATION,STATUS,,
89949,2023/03/03 06:27:39,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
89948,2023/03/03 06:27:36,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
89947,2023/03/03 06:27:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
89946,2023/03/03 06:27:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
89945,2023/03/03 06:27:27,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
89944,2023/03/03 06:27:26,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,64QAM,INFORMATION,STATUS,,
89943,2023/03/03 06:27:23,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
89942,2023/03/03 06:27:23,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
89941,2023/03/03 06:27:22,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
89940,2023/03/03 06:27:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
89939,2023/03/03 06:27:20,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
89938,2023/03/03 06:27:18,,MDP,Main Card,,REF2,,,Quality Level,QL-SMC,INFORMATION,STATUS,,
89937,2023/03/03 06:27:17,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
89936,2023/03/03 06:27:17,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,32QAM,INFORMATION,STATUS,,
89935,2023/03/03 06:27:16,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Normal,INFORMATION,STATUS,,
89934,2023/03/03 06:27:16,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,L2SYNC Loss,Normal,CLEARED,ALARM,,
89933,2023/03/03 06:27:16,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,High BER,Normal,CLEARED,ALARM,,
89932,2023/03/03 06:27:16,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Frame ID,Normal,CLEARED,ALARM,,
